mass_A
t	x	y
0.0	0.0022017398571834157	1.1115456726767947E-4
0.008422222222223354	0.0022502361632250056	1.856606107015213E-4
0.01684444444444489	0.0022589622848656066	3.363226010535958E-4
0.02526666666666824	0.002224786767140108	3.3700928405339114E-4
0.03368888888888978	0.002182392758346252	2.4416024324880325E-4
0.042111111111111314	0.002199675328045103	3.934928861428766E-4
0.05053333333333285	0.002240438555472235	5.145536667296446E-4
0.05895555555555438	0.002287482697704901	7.77988419457476E-4
0.06737777777777773	0.0023380652009887815	0.0010079750842654223
0.07579999999999927	0.0023951460426593907	9.991013252704795E-4
0.08422222222222263	0.0028083730027663734	6.71765372728228E-4
0.09264444444444417	0.003308842324599659	-1.1887628736939604E-7
0.10106666666666751	0.003398675306674981	-6.238667549983701E-4
0.10948888888888905	0.002795335911169039	-9.919883909817462E-4
0.11791111111111241	0.0017217683006855444	-9.013806642890754E-4
0.12633333333333394	7.727266251977838E-4	-4.7324461439507415E-4
0.13475555555555546	1.8362767645097033E-4	1.625813057327119E-4
0.14317777777777882	1.3162919279480212E-4	9.672511894081581E-4
0.15160000000000037	4.2437877424544856E-4	0.0019401589876689163
0.16002222222222373	9.474208960823516E-4	0.0032474582971152854
0.16844444444444526	0.00204903439562093	0.0050602318712675565
0.17686666666666861	0.0033466838570292423	0.006190842473760477
0.18528888888888834	0.0044894843987943744	0.007187492939878221
0.19371111111111167	0.005898436095482629	0.008019938414135036
0.20213333333333322	0.007131432370181656	0.00902680099082781
0.21055555555555475	0.008475472981311183	0.009864552370435292
0.2189777777777781	0.009734467103747813	0.010852840331595948
0.22739999999999963	0.011150856535436127	0.011778250841360333
0.235822222222223	0.012357961862434041	0.012569276627800247
0.24424444444444451	0.013438671840391825	0.012975184395479539
0.25266666666666787	0.01422094048491973	0.013126745784147714
0.2610888888888894	0.014857796100643972	0.013019308393193985
0.2695111111111109	0.015639627723392446	0.012892372351365616
0.2779333333333343	0.01636895073352207	0.012846387300009393
0.28635555555555586	0.01707537320112379	0.01287060525348327
0.2947777777777792	0.01794804255443938	0.01271562370682447
0.30320000000000075	0.018812614075225664	0.012895051532966273
0.3116222222222241	0.019708488549717795	0.013402388114483132
0.3200444444444438	0.020253719306146167	0.013537244651391112
0.32846666666666713	0.020636114416182794	0.01353095197003712
0.3368888888888887	0.02094230489843485	0.013917166788160795
0.34531111111111024	0.02097150360553518	0.014007571735379198
0.35373333333333357	0.02054552810505328	0.013854972621349548
0.3621555555555551	0.020118709297750004	0.013890730790022704
0.37057777777777845	0.019409005445051586	0.013704148889728207
0.379	0.018530736405607484	0.013547418249939797
0.38742222222222333	0.017798764598262073	0.013484902768148649
0.3958444444444449	0.01674047361743508	0.013013918174684336
0.40426666666666644	0.016005922099412928	0.012939466977191116
0.41268888888888977	0.015365293808418334	0.012865296939732984
0.4212222222222226	0.01464117240271956	0.012570174229787928
0.42964444444444416	0.014081159230958484	0.012317397824783777
0.4380666666666675	0.013385106183124107	0.011983917767832697
0.44648888888888905	0.012792138917197271	0.011638442034341445
0.4549111111111106	0.01212140145327767	0.011212995156418076
0.46333333333333393	0.011490061645639205	0.010797143794299413
0.4717555555555555	0.01073697245919547	0.010112747043782705
0.4801777777777788	0.009839456107987476	0.009452228485983594
0.48860000000000037	0.009150933608507161	0.008851118095513033
0.4970222222222237	0.008601729060894237	0.008211349206323798
0.5054444444444453	0.008041607202910694	0.007358786344151713
0.5138666666666668	0.0075171871522268785	0.006496152718979076
0.5222888888888901	0.007105579592232292	0.005702442562611126
0.5307111111111117	0.006739734201768488	0.004302425098974799
0.5391333333333332	0.006364710784417915	0.003395339197746594
0.5475555555555548	0.006380152044588361	0.0023403147500923316
0.5559777777777781	0.006217594961246686	0.0015214798280845931
0.5643999999999997	0.006046167902640898	6.765434238820145E-4
0.572822222222223	0.005949595360608739	-5.102691677072446E-5
0.5812444444444446	0.005929590235302096	-7.938768454432421E-4
0.589666666666666	0.005938902819931979	-0.0013265802029922003
0.5980888888888894	0.00586588526684112	-0.002080721133216612
0.606511111111111	0.005915676322734709	-0.0027319658479995623
0.6149333333333343	0.0059539181775690175	-0.003201776158117453
0.6233555555555559	0.005920531443717403	-0.00371472812430107
0.6317777777777792	0.005944557454841015	-0.004344633501736139
0.6402000000000008	0.0058410058453085	-0.0048810697693808525
0.6486222222222222	0.0058424506989201985	-0.005423534591959822
0.6570444444444457	0.005819119536846995	-0.005958332646638087
0.6654666666666672	0.005790801669181611	-0.006356577908723682
0.6738888888888905	0.00573129991154403	-0.006833525650859595
0.6823111111111102	0.005602024464494038	-0.007251290612048822
0.6907333333333335	0.005568103794618751	-0.007572637977013852
0.6991555555555551	0.005695663292090314	-0.008050084078201458
0.7075777777777784	0.005633149191974329	-0.008385255257470747
0.716	0.005651458688174293	-0.00881488888283849
0.7244222222222215	0.005687956141936346	-0.00933376442694367
0.7328444444444449	0.005717326940545608	-0.009789263611643728
0.7412666666666664	0.005768127298935499	-0.01018358823579385
0.7496888888888897	0.005771541007343339	-0.01064106364615125
0.7581111111111113	0.005776445145051323	-0.011069114993909168
0.7665333333333346	0.005781082652481895	-0.011309245329611528
0.7749555555555562	0.0057833515797255375	-0.011763413430386283
0.7833777777777795	0.00578317546982221	-0.012263187359143057
0.7918000000000011	0.005792389606514126	-0.012558899382383637
0.8002222222222226	0.005824814084424146	-0.012943025890249926
0.8086444444444459	0.00582464732965271	-0.013143072298247238
0.8170666666666657	0.005967409250129729	-0.013227002508463315
0.825488888888889	0.006070150608054603	-0.013321608467674939
0.8339111111111106	0.006332981303261764	-0.013597289456860229
0.8423333333333339	0.0063722089212771005	-0.013654193207122245
0.8507555555555555	0.006377748250025073	-0.01388563808506671
0.859177777777777	0.006364205351619967	-0.014104918151162327
0.8676000000000004	0.006328090313585277	-0.01430747943622418
0.8760222222222219	0.00628071728537849	-0.014625932339317582
0.8844444444444453	0.006247876465396152	-0.014909054287309875
0.8928666666666668	0.005981334506668101	-0.015320863649166794
0.9012888888888901	0.005749682875231699	-0.0155528060950888
0.9097111111111117	0.005743555252391341	-0.015798812492100578
0.918133333333335	0.005768109631494878	-0.01621048818998949
0.9265555555555566	0.005898573884270897	-0.01663494962227735
0.9349777777777781	0.005960767615599216	-0.016873940434309842
0.9434000000000015	0.006048597832356173	-0.01720880914763734
0.951822222222223	0.0058523325596147036	-0.017611705560191093
0.9602444444444446	0.005644304373677467	-0.017855173153215664
0.968666666666666	0.005662474278368135	-0.017982233515278945
0.9770888888888895	0.005660990103854402	-0.01805491100424461
0.985511111111111	0.00515480147826336	-0.018195797559800553
0.9939333333333324	0.004901764468180081	-0.018175457130317596
1.0023555555555559	0.004994436952955372	-0.017987405901773
1.0107777777777773	0.004690709903505119	-0.017927944377380323
1.0192000000000008	0.004234145990106852	-0.017865029890977158
1.0276222222222222	0.004293629577509506	-0.017795402945893046
1.0360444444444457	0.004515155433463702	-0.017759339066086233
1.044466666666667	0.004528477234127359	-0.017575219199969405
1.0528888888888905	0.004412088461606012	-0.017449440976113728
1.061311111111112	0.004460480316247573	-0.017375898285361624
1.0697333333333336	0.0048158030980628985	-0.01732942518321423
1.0781555555555569	0.004594568514580566	-0.01737737475384138
1.0865777777777785	0.0043638431978844094	-0.01735098733482121
1.095	0.0042859994726149875	-0.01726385474100095
1.1034222222222216	0.004353419432146344	-0.017172865153872008
1.1118444444444449	0.0042562045158524575	-0.017200505351204043
1.1202666666666665	0.00387421964056589	-0.017205505931967346
1.1286888888888897	0.0038614161719128237	-0.017088128528804813
1.1371111111111114	0.004087415055092081	-0.01688611848865773
1.1455333333333328	0.00394717134422401	-0.016653979739733038
1.1539555555555563	0.003835382242647012	-0.01649473610251173
1.1623777777777777	0.003941112856100493	-0.016280412093203467
1.1708000000000012	0.004315102912784086	-0.016073580374448837
1.1792222222222226	0.004317158697614454	-0.015973837884521724
1.187644444444446	0.00430647081428448	-0.015869038264564372
1.1960666666666675	0.004444986307551746	-0.015549033652006439
1.204488888888889	0.004505333305667658	-0.015028767659658326
1.2129111111111124	0.0044137303000076344	-0.014837265269531108
1.221333333333334	0.004315875821021331	-0.014675914833101933
1.2297555555555555	0.0044319671668701655	-0.014335811352352512
1.238177777777777	0.004507286407909761	-0.013780529754223114
1.2466000000000004	0.004442939369918131	-0.013557059579319575
1.2550222222222218	0.004409659305147806	-0.01354399678179563
1.2634444444444453	0.004460929827143856	-0.013459360491469508
1.2718666666666667	0.004447475332203521	-0.013463766471934535
1.2802888888888884	0.004222363760276626	-0.013594657294630219
1.2887111111111116	0.003960279237622211	-0.01364496190609954
1.2971333333333332	0.003952901994526914	-0.013695758964889504
1.3055555555555565	0.003958274782590476	-0.01376095404255101
1.3139777777777781	0.003838010019897864	-0.014071102031229688
1.3224000000000014	0.0038514800085548972	-0.014102806521244515
1.330822222222223	0.003910907463630098	-0.013752986263415423
1.3392444444444445	0.003989949445361629	-0.01357616210069934
1.347666666666668	0.0038896624093112675	-0.013358999721255205
1.3560888888888893	0.003888681884569145	-0.013167460012074972
1.3645111111111128	0.003916890159956055	-0.01291054379261164
1.3729333333333325	0.00392152262748674	-0.012550756003981589
1.381355555555556	0.003849666459087131	-0.012377335101108555
1.3897777777777773	0.003855780648003404	-0.012168386126342579
1.3982000000000008	0.003876873525132607	-0.011799222377398944
1.4066222222222222	0.003907063755559159	-0.0116383875962503
1.4150444444444439	0.0038768475245531953	-0.011231826171386461
1.423466666666667	0.003876440138824877	-0.011002002174728742
1.4318888888888888	0.00393163428900295	-0.010532026954577334
1.440311111111112	0.003934005879419333	-0.0102479451535481
1.4487333333333337	0.003859938110701955	-0.00992520780042272
1.4571555555555569	0.003878298421655324	-0.009853744482782978
1.4655777777777785	0.003903117488772645	-0.009830551795014242
1.4740000000000018	0.0039080892396571865	-0.009821244127818984
1.4824222222222234	0.0038565391437072605	-0.00985209841735174
1.4908444444444449	0.003881228756760946	-0.009849838374604458
1.4992666666666683	0.003944826962389347	-0.009728894121906806
1.507688888888888	0.003942860698936124	-0.00919279577811749
1.5161111111111114	0.003890201186138531	-0.008818885495464723
1.5245333333333329	0.0038908803295925054	-0.008658331331308111
1.5329555555555563	0.003903198548473097	-0.00856168765805726
1.5413777777777777	0.0039015726010665497	-0.008500314186815294
1.5497999999999992	0.0038716689930116677	-0.008532233243204013
1.5582222222222226	0.0038806902704786594	-0.008409358324436733
1.566644444444444	0.003965985077851064	-0.008446850629318603
1.5750666666666675	0.0039821306729242445	-0.008486623716206065
1.583488888888889	0.003997357338790752	-0.00827860275750375
1.5919111111111124	0.004035278450774005	-0.008026619793860046
1.6003333333333338	0.004033946115176934	-0.007899730084153067
1.6087555555555573	0.00401620162540689	-0.0078753482598109
1.617177777777779	0.0039683318128517775	-0.007777074771772585
1.6256000000000004	0.00396049888338984	-0.007823813578023031
1.6340222222222238	0.004023479267771135	-0.007577050462272361
1.6424444444444453	0.004873895904860814	-0.007187138572864349
1.6508666666666667	0.005056391979278985	-0.007035472758316952
1.6592888888888884	0.005173455024503781	-0.006851096112733823
1.6677111111111116	0.005180210796354834	-0.006826461247000981
1.6761333333333333	0.005202422400417794	-0.006737982445492896
1.6846666666666679	0.005250533493970977	-0.00669754519162763
1.6930888888888893	0.005280336977820044	-0.006519167301825224
1.7015111111111128	0.005270439022050599	-0.006290016133038312
1.7099333333333342	0.005248986203523431	-0.00602337346826276
1.7183555555555576	0.005235374178384988	-0.00575754106496984
1.7267777777777773	0.0052111047950534894	-0.005429642061406892
1.735199999999999	0.005243209731985332	-0.005189822468660732
1.7436222222222222	0.005236727595916257	-0.0048351351385140795
1.7520444444444438	0.005246724466623109	-0.004808163364783569
1.760466666666667	0.005266090153841496	-0.004659775296982416
1.7688888888888887	0.005291283848352923	-0.004498721012599405
1.777311111111112	0.0052768413373633916	-0.004395854176741654
1.7857333333333336	0.005272913772155607	-0.004387712905992158
1.794155555555555	0.005238443615286581	-0.004294708970892791
