mass_A
t	x	y
0.0	0.18424680290403644	-0.22315169829183595
0.03331111111111022	0.18430821912955503	-0.22243127934690207
0.06661111111111132	0.18461101057782614	-0.2220932205763689
0.09991111111111059	0.18498665567368833	-0.22199837884520598
0.1331999999999989	0.18478951771494406	-0.22296594126701114
0.1665	0.18426773582635858	-0.22396315664227748
0.19979999999999928	0.1841149642918809	-0.22441308930246132
0.23310000000000036	0.18424404809287387	-0.22426217537221071
0.2664111111111106	0.18425453815713572	-0.22357966606540486
0.29968888888888795	0.18425433017604909	-0.22310294593939317
0.333	0.1844018630472921	-0.223241606201394
0.36628888888888833	0.18450921867904757	-0.224882555277965
0.3995777777777785	0.18411418392382983	-0.22596580291942553
0.4328888888888887	0.18403826230093162	-0.22608482701411173
0.466177777777777	0.18423671830976335	-0.22562495433382296
0.4994777777777781	0.18433059842875005	-0.22459955803961953
0.5327777777777774	0.18426807617298469	-0.2237613686768699
0.5660888888888894	0.18454688835501237	-0.22416123468409763
0.5993888888888886	0.18453994946748398	-0.22596355712799407
0.632666666666666	0.18438788899180886	-0.22685667232729226
0.6659666666666672	0.1837715178762907	-0.22668515248623225
0.6992666666666664	0.1821751410289157	-0.22286576035571695
0.7325666666666657	0.18212597071674175	-0.2148108120115124
0.7658666666666668	0.1824393485707151	-0.205821022957341
0.7991666666666679	0.1831758294537053	-0.1976116202106547
0.8324666666666654	0.18451951506893277	-0.18930278527934813
0.8657555555555555	0.1860000685528122	-0.1824961484073221
0.8990666666666676	0.1875394718845026	-0.17631503873349533
0.9323555555555558	0.18878816706375834	-0.17187727654109564
0.9656555555555569	0.18982265171830554	-0.1682860191571301
0.9989444444444453	0.1907218773342903	-0.1664329255097147
1.0322444444444427	0.1910436392956945	-0.16550813900745343
1.0655444444444437	0.19095967946521286	-0.1659077457418838
1.098844444444445	0.19017760708910542	-0.16758051610640057
1.1321333333333332	0.18900529437424524	-0.17035320616471483
1.1654444444444434	0.1878418226875856	-0.17400099899778462
1.1987444444444446	0.18654062833734586	-0.17916301529400197
1.2320333333333329	0.18548699271296681	-0.18366705646750633
1.2653333333333339	0.18464274212811305	-0.18842123624640014
1.2986444444444443	0.1839217460698186	-0.19243594957799268
1.3319333333333325	0.1831553108950294	-0.1965373809502468
1.3652333333333335	0.18277368002166072	-0.20098636940482206
1.3985333333333347	0.18289186028236393	-0.20557616678431187
1.431822222222223	0.18247737876428471	-0.21073001784506717
1.4651222222222222	0.18175308126893552	-0.21588911568072028
1.4984222222222214	0.18141698399626088	-0.21983294337848627
1.5317222222222227	0.18149366925120375	-0.22156792498713196
1.5650222222222236	0.18179818232783163	-0.22296505423321808
1.598322222222221	0.18231993599301383	-0.22474988659346667
1.6316111111111113	0.18251705117600586	-0.22719655993564275
1.6649111111111106	0.18274494028424781	-0.2296568927957418
1.6982111111111118	0.18317213897257756	-0.2323143026838005
1.731511111111111	0.1835908818229402	-0.23461513109562496
1.7648111111111102	0.1837541981618796	-0.23567895499934902
1.7981111111111112	0.18372827333620112	-0.23639350878542043
1.8314111111111124	0.18410705171954306	-0.23729325235948712
1.8647000000000007	0.18413050248157864	-0.23825443414026568
1.898	0.18402575371141466	-0.23844554394782672
1.931311111111112	0.18410692818664948	-0.23888596974789267
1.9646000000000003	0.18446600155943976	-0.24056267646754043
1.9979000000000016	0.18488131341062997	-0.2425523744418092
2.03118888888889	0.1853183699210973	-0.24413516399797813
2.0645222222222217	0.1858281937584369	-0.2452399188588313
2.0977888888888883	0.18647342456413335	-0.24550574227512797
2.1310888888888893	0.18658532577431725	-0.24467830349409955
2.1643888888888885	0.1866191307039366	-0.24434361592847662
2.1977000000000007	0.18686630395018555	-0.2451780187473699
2.230977777777778	0.18671603839350898	-0.24625932739522668
2.26428888888889	0.1866237125931266	-0.2471215112182887
2.2975777777777786	0.18672156785818744	-0.24719393563632344
2.3308888888888886	0.18696430607955766	-0.24670528954127693
2.364177777777777	0.18694253946466916	-0.24522562412547935
2.397522222222222	0.18697058281977275	-0.244377664343806
2.4307777777777773	0.18720947165246093	-0.24447649822001108
2.4640666666666675	0.18737656745315484	-0.24529229712333964
2.4973666666666667	0.187617510217423	-0.2468155304370432
2.530688888888888	0.18783710333705678	-0.24717797081549994
2.5639777777777764	0.18777570199074095	-0.24634606332888706
2.5972666666666666	0.18727612550867828	-0.2443625731954198
2.630566666666666	0.18659003030222499	-0.24247454993760204
2.663866666666667	0.1866063118213378	-0.24227582023967342
2.6971555555555553	0.18659745793749222	-0.24279508710331302
2.7304555555555563	0.18663429229677408	-0.2435884869662508
2.7637555555555555	0.18693264335297877	-0.243955955087987
2.7970555555555547	0.1870509239201888	-0.24247327862682713
2.8303555555555557	0.1865513593708587	-0.23997355887153182
2.863655555555555	0.18616081362301318	-0.23774881394114353
2.896944444444445	0.18644619903793824	-0.2376229939467224
2.9302444444444444	0.186459917218406	-0.23849248458217684
2.9635444444444436	0.18618424024472585	-0.239192860660985
2.996844444444445	0.1857395145401261	-0.2389282051466986
3.030133333333333	0.18527671486931052	-0.2375303803795195
3.0634333333333323	0.1843924301880987	-0.23422655680231075
3.096733333333334	0.18371163199094526	-0.23196324512550773
3.130033333333333	0.18342807104389725	-0.2308671377698272
3.163333333333334	0.1832563434468964	-0.2294336288410321
3.196633333333333	0.18326867985004863	-0.2288271184004277
3.2299222222222217	0.18306926798636064	-0.22765330206047626
3.2632333333333334	0.18308052234764388	-0.22560225580092821
3.2965333333333326	0.18304963571760063	-0.22325115114366323
3.329833333333334	0.1827317361365255	-0.22069548048446302
3.3631333333333333	0.18261700835753097	-0.2197663660686466
3.3964222222222213	0.1825991775618826	-0.22000462739694374
3.4297111111111116	0.18225446214066726	-0.2202308452176767
3.463022222222222	0.18222778896963304	-0.21976265265055875
3.49631111111111	0.18207948209010716	-0.21835134012221702
