0.502777778,-0.003808766,-0.022903496
0.519533333,-0.003392232,-0.020918523
0.536288889,-0.002504664,-0.018929478
0.553044444,-0.001787405,-0.017658186
0.5698,-0.002050437,-0.016450117
0.586555556,-0.002684435,-0.013497258
0.603311111,-0.001474135,-0.009936632
0.620066667,-8.22E-04,-0.006359417
0.636822222,1.02E-04,-0.002986082
0.653577778,0.001197035,1.82E-04
0.670333333,0.00219696,0.002744837
0.687088889,0.002977551,0.004846976
0.703844444,0.003624104,0.006661379
0.7206,0.004385671,0.008048936
0.737355556,0.005355826,0.009042166
0.754111111,0.006219707,0.00985811
0.770866667,0.007385027,0.010449472
0.787622222,0.00812428,0.010506118
0.804377778,0.008362045,0.010152757
0.821133333,0.008422385,0.009814985
0.838,0.00883182,0.009707319
0.854755556,0.00899318,0.009396645
0.871511111,0.008991654,0.008909748
0.888266667,0.008784658,0.008244864
0.905022222,0.008222692,0.007338485
0.921777778,0.007696934,0.006230446
0.938533333,0.007244726,0.00504959
0.955288889,0.006440979,0.003290947
0.972044444,0.005698227,0.001182112
0.9888,0.005257694,-0.001408211
1.005555556,0.004596646,-0.004133132
1.022311111,0.003746012,-0.006703949
1.039066667,0.003152407,-0.009319483
1.055822222,0.002571442,-0.011705254
1.072577778,0.002140245,-0.013919079
1.089333333,0.001737134,-0.015891016
1.106088889,0.001343663,-0.017794213
1.122844444,0.001026567,-0.019464968
1.1396,0.001004513,-0.020985511
1.156355556,7.95E-04,-0.0222743
1.173111111,8.38E-04,-0.023413138
1.189866667,9.23E-04,-0.024394204
1.206622222,9.05E-04,-0.025430303
1.223377778,8.48E-04,-0.026299322
1.240133333,7.18E-04,-0.027359617
1.256888889,4.26E-04,-0.028602262
1.273644444,2.12E-04,-0.030196119
1.2904,-2.16E-05,-0.031759702
1.307155556,-1.06E-04,-0.033190145
1.323911111,-2.39E-04,-0.034741817
1.340666667,-5.29E-04,-0.03597403
1.357422222,-4.95E-04,-0.036786052
1.374177778,-4.09E-04,-0.037097625
1.390933333,-4.26E-04,-0.037099373
1.407688889,-5.40E-04,-0.036652433
1.424444444,-7.07E-04,-0.036074225
1.4412,-8.96E-04,-0.034729604
1.457955556,-0.001192429,-0.033125497
1.474711111,-0.001577467,-0.031160821
1.491466667,-0.001907064,-0.029121232
1.508222222,-0.002178803,-0.027259277
1.524977778,-0.002240567,-0.025906178
1.541733333,-0.002262419,-0.025134417
1.558488889,-0.002226192,-0.024441976
1.575244444,-0.002158186,-0.023730108
1.592111111,-0.002094121,-0.023228791
1.608866667,-0.001969928,-0.02248419
1.625622222,-0.001776587,-0.022030455
1.642377778,-0.001742156,-0.021437719
1.659133333,-0.001642843,-0.020747741
1.675888889,-0.001624708,-0.019759728
1.692644444,-0.001620015,-0.018326614
1.7094,-0.00158134,-0.017064612
1.726155556,-0.001517726,-0.015820935
1.742911111,-0.001455767,-0.014675922
1.759666667,-0.001421792,-0.013602862
1.776422222,-0.001237163,-0.012702988
1.793177778,-9.04E-04,-0.011583363
1.809933333,-6.18E-04,-0.010701317
1.826688889,-3.84E-04,-0.009556297
1.843444444,-1.93E-04,-0.008436995
1.8602,5.49E-05,-0.007212164
1.876955556,1.87E-04,-0.006086821
1.893711111,4.39E-04,-0.005197777
1.910466667,5.96E-04,-0.004615694
1.927222222,7.26E-04,-0.004125988
1.943977778,8.20E-04,-0.00361494
1.960733333,6.23E-04,-0.002951016
1.977488889,5.22E-04,-0.002223562
1.994244444,3.95E-04,-0.001432593
2.011,3.67E-04,-8.14E-04
2.027755556,3.93E-04,-1.61E-04
2.044511111,5.94E-04,5.88E-04
2.061266667,8.00E-04,0.001565634
2.078022222,9.52E-04,0.002976037
2.094777778,9.93E-04,0.004271749
2.111533333,9.81E-04,0.005362295
2.128288889,9.55E-04,0.005996258
2.145044444,9.80E-04,0.006122927
2.1618,9.57E-04,0.006261822
2.178555556,9.05E-04,0.006295024
2.195311111,6.20E-04,0.006151435
2.212066667,2.75E-04,0.006092949
2.228822222,-1.20E-04,0.006125903
2.245577778,-2.99E-04,0.006167431
2.262333333,-2.17E-04,0.006590474
2.279088889,-1.85E-04,0.007008266
2.295844444,-1.51E-04,0.007100722
2.3126,-1.84E-04,0.007175196
2.329355556,-2.38E-04,0.00729325
2.346222222,-2.40E-04,0.007291691
2.362977778,-2.38E-04,0.007390411
2.379733333,-1.91E-04,0.007561938
2.396488889,-1.91E-04,0.007714185
2.413244444,-1.69E-04,0.007717271
2.43,-1.49E-04,0.007466906
2.446755556,-1.86E-04,0.007273985
2.463511111,-1.94E-04,0.007029391
2.480266667,-2.42E-04,0.006580675
2.497022222,-3.43E-04,0.006485864
2.513777778,-2.73E-04,0.006573267
2.530533333,-3.00E-04,0.006650535
2.547288889,-3.23E-04,0.006968185
2.564044444,-1.77E-04,0.007327531
2.5808,-1.26E-04,0.007275938
2.597555556,-1.68E-04,0.007229722
2.614311111,-2.39E-04,0.007374876
2.631066667,-3.43E-04,0.007335415
2.647822222,-3.23E-04,0.007043527
2.664577778,-3.25E-04,0.006582497
2.681333333,-3.14E-04,0.005961803
2.698088889,-3.90E-04,0.005686381
2.714844444,-5.69E-04,0.005017533
2.7316,-7.41E-04,0.004559556
2.748355556,-8.16E-04,0.004238915
2.765111111,-8.08E-04,0.004195312
2.781866667,-7.35E-04,0.0041451
2.798622222,-6.90E-04,0.004099189
2.815377778,-6.89E-04,0.003861653
2.832133333,-7.55E-04,0.003557433
2.848888889,-8.37E-04,0.003367851
2.865644444,-9.46E-04,0.002750303
2.8824,-0.001051747,0.002386218
2.899155556,-0.001085438,0.001853152
2.915911111,-0.001080825,0.001166876
2.932666667,-0.001195788,7.93E-04
2.949422222,-0.001295503,3.23E-04
2.966177778,-0.001300456,-6.15E-05
2.982933333,-0.001347993,-5.45E-04
2.999688889,-0.00134826,-9.35E-04
3.016444444,-0.00129682,-0.001183592
3.0332,-0.001333163,-0.001275128
3.049955556,-0.001328135,-0.001288994
3.066711111,-0.001423805,-0.001382621
3.083466667,-0.001441085,-0.002040251
3.100333333,-0.001449662,-0.002215164
3.117088889,-0.001407562,-0.002745161
3.133844444,-0.001429278,-0.002897965
3.1506,-0.001422681,-0.003370187
3.167355556,-0.001435071,-0.003649756
3.184111111,-0.001480613,-0.00415573
3.200866667,-0.001492823,-0.004435187
3.217622222,-0.001569933,-0.004967873
3.234377778,-0.001576644,-0.005355665
3.251133333,-0.001604732,-0.005997763
3.267888889,-0.001706226,-0.006365668
3.284644444,-0.00162188,-0.006436252
3.3014,-0.001539844,-0.006558869
3.318155556,-0.001522812,-0.006470359
3.334911111,-0.001498687,-0.006430604
3.351666667,-0.001477922,-0.006358446
3.368422222,-0.00144441,-0.006382611
3.385177778,-0.001487936,-0.006478074
3.401933333,-0.001510128,-0.006970475
3.418688889,-0.001573218,-0.007189299
3.435444444,-0.001609277,-0.007809342
3.4522,-0.001688082,-0.008528607
3.468955556,-0.00172928,-0.008939462
3.485711111,-0.001792289,-0.009448285
3.502466667,-0.001683342,-0.009808453
3.519222222,-0.001604791,-0.009937245
3.535977778,-0.001598465,-0.009961516
3.552733333,-0.001413377,-0.009960241
3.569488889,-0.001019172,-0.009826288
3.586244444,-8.92E-04,-0.009171928
3.603,-9.14E-04,-0.009035937
3.619755556,-9.91E-04,-0.009197487
3.636511111,-0.001299291,-0.009500799
3.653266667,-0.001435938,-0.010172621
3.670022222,-0.001418415,-0.011065504
3.686777778,-0.001314636,-0.011462082
3.703533333,-0.001331228,-0.011841416
3.720288889,-0.001386026,-0.01228165
3.737044444,-0.001388002,-0.012682309
3.7538,-0.001401003,-0.013015481
3.770555556,-0.001394736,-0.013058989
3.787311111,-0.00140626,-0.013105424
3.804066667,-0.001396073,-0.013096993
3.820822222,-0.001395424,-0.013081537
3.837577778,-0.001393465,-0.013084786
3.854444444,-0.001385133,-0.013122312
3.8712,-0.001338028,-0.013342644
3.887955556,-0.001374874,-0.013709696
3.904711111,-0.001412745,-0.013901086
3.921466667,-0.001596784,-0.014200834
3.938222222,-0.0015521,-0.014593485
3.954977778,-0.001489768,-0.014947933
3.971733333,-0.001543467,-0.015436506
3.988488889,-0.001521707,-0.015895952
4.005244444,-0.001458512,-0.015838254
4.022,-0.001512367,-0.015839375
4.038755556,-0.001680979,-0.015817482
4.055511111,-0.001564211,-0.015588991
4.072266667,-0.00147866,-0.015510402
4.089022222,-0.001537028,-0.015557633
4.105777778,-0.001464384,-0.015547941
4.122533333,-0.001099134,-0.0154786
4.139288889,-7.29E-04,-0.015364244
4.156044444,-6.77E-04,-0.015031441
4.1728,-0.001018417,-0.015241728
4.189555556,-0.001449115,-0.015498596
4.206311111,-0.001468679,-0.015660949
4.223066667,-0.001411425,-0.016065939
4.239822222,-0.001361748,-0.016143549
4.256577778,-0.001256267,-0.016137193
4.273333333,-0.001213995,-0.016115711
4.290088889,-0.0011967,-0.016178885
4.306844444,-0.001220882,-0.015892466
4.3236,-0.001228284,-0.015597155
4.340355556,-0.001126553,-0.015460615
4.357111111,-0.001109662,-0.015084222
4.373866667,-0.001060151,-0.014742731
4.390622222,-0.00105897,-0.014725115
4.407377778,-0.001009604,-0.014752791
4.424133333,-9.79E-04,-0.014804758
4.440888889,-0.001048737,-0.015038309
4.457644444,-0.001124503,-0.015288808
4.4744,-0.001309378,-0.015472879
4.491155556,-0.001323382,-0.015681287
4.507911111,-0.001226345,-0.016194504
4.524666667,-0.001167947,-0.01623188
4.541422222,-0.001143677,-0.01615694
4.558177778,-0.001109769,-0.01590092
4.574933333,-0.001043636,-0.015798327
4.591688889,-9.33E-04,-0.015366884
4.608555556,-8.24E-04,-0.014753607
4.625311111,-7.19E-04,-0.014362606
4.642066667,-7.26E-04,-0.014483198
4.658822222,-6.48E-04,-0.014660431
4.675577778,-5.98E-04,-0.014714609
4.692333333,-6.52E-04,-0.014749254
4.709088889,-6.31E-04,-0.014980599
